ids, screen_name, inreplyto, favorite, location,text
8.77E+17,AKPartiAkil,,0,"Londra, Berlin, NewYork",RT @euamiri: Intelligence agencies gave differing assessments to President Biden and others over the strength of Afghanistans government a
1.03E+18,EmilsonNunesCo2,CNN,0,,"@CNN Is there such a thing as a ""Society of Medical Specialists in Mental Illnesses"" in the US, so that, given the https://t.co/uC6cW7N37R"
24469231,Liana_,,0,,RT @Cernovich: They are more upset about a Tucker Carlson movie (that they haven't even seen) than those kids the Pentagon killed in a dron
1.03E+18,EmilsonNunesCo2,washingtonpost,0,,"@washingtonpost Is there such a thing as a ""Society of Medical Specialists in Mental Illnesses"" in the US, so that, https://t.co/ApgQTDONZz"
9.22E+17,DorothyStarks19,,0,"Wisconsin, USA",RT @Cernovich: They are more upset about a Tucker Carlson movie (that they haven't even seen) than those kids the Pentagon killed in a dron
1.18E+18,SSRB5QJqfwhNLwb,,0,United States,"RT @mikepompeo: ""@StateDept announces that since Thursday, it has been contacted by another 76 American citizens in Afghanistan, of whom 20"
3154140590,lol_momof2boys,,0,,"RT @5kids89: @TristanSnell The media jumped on the prop gun, &amp; used a sledge hammer on Biden for Afghanistan but when it comes to 1/6, Scho"
1.03E+18,EmilsonNunesCo2,HTis2020,0,,"@HTis2020 @JoeBiden Is there such a thing as a ""Society of Medical Specialists in Mental Illnesses"" in the US, so t https://t.co/Y1hVtwhMPg"
8.26E+17,wvguitarcom,DineshDSouza,0,,"@DineshDSouza Don't think we've learned and it's only recently we sacrificed 4,000 of our own sons and daughters in https://t.co/g8Xs9Bn6gk"
346042074,Megamandad,,0,,RT @Cernovich: They are more upset about a Tucker Carlson movie (that they haven't even seen) than those kids the Pentagon killed in a dron
346029230,whaley_matthew,,0,Vacaville California,RT @Cernovich: They are more upset about a Tucker Carlson movie (that they haven't even seen) than those kids the Pentagon killed in a dron
1.03E+18,EmilsonNunesCo2,stillgray,0,,"@stillgray Is there such a thing as a ""Society of Medical Specialists in Mental Illnesses"" in the US, so that, give https://t.co/EeTkxu4FM9"
1.03E+18,EmilsonNunesCo2,KamalaHarris,0,,"@KamalaHarris Is there such a thing as a ""Society of Medical Specialists in Mental Illnesses"" in the US, so that, g https://t.co/CRbsyZojEw"
3885256093,RogetRocketman1,,0,,RT @jalen_drummond: joe biden is giving more money to undocumented immigrants than the families of these 13 service members who were killed
257650833,patriot_latina,,0,Southern Commiefornia,RT @theMRC: VIDEO: The Biden administration told us only about 100 Americans were left in Afghanistan. Turns out that number is actually ov
54549682,sanbernman,,0,san bernardino,"RT @RepFranklin: A few weeks ago, the Biden Administration told us less than 100 Americans were stuck in Afghanistan. Now that number is 45"
9.53E+17,BurauFred,,0,Alabama,"RT @Jereme45: The same U.S. officials who served under Obama and who agreed to trade five Taliban captives for Army deserter Bowe Bergdahl,"
1.03E+18,EmilsonNunesCo2,ACTBrigitte,0,,"@ACTBrigitte Is there such a thing as a ""Society of Medical Specialists in Mental Illnesses"" in the US, so that, gi https://t.co/8jSP9Pe8su"
9.58E+17,Kmurray68895848,,0,,RT @Cernovich: They are more upset about a Tucker Carlson movie (that they haven't even seen) than those kids the Pentagon killed in a dron
1.24E+18,BolanosIglesias,,0,,"RT @CawthornforNC: While Joe Biden is flying illegal migrants on secret flights to New York, at least 363 Americans are STILL stranded in"
513193419,IReceivetheRain,,0,"Jefferson City, MO, USA",RT @theMRC: VIDEO: The Biden administration told us only about 100 Americans were left in Afghanistan. Turns out that number is actually ov
1.04E+18,JesseCoffey15,JesseCoffey15,0,"Tucson, AZ","And here's what he tweeted sometime after President Biden got our troops out of Afghanistan, where we've been for T https://t.co/2wDKOXL1ZS"
179899972,Hustler81,,0,Chandigarh,"RT @STEPHMHAMILL: Dr. @RealBenCarson, TN Congressional candidate @robbystarbuck, @JezzamineWolk, @camrynbaylee, @chrismarko, @theMRCs @dan"
1.27E+18,marvajudd,,0,,RT @Cernovich: @GretchenCarlson You're more upset about a movie than those kids the Pentagon killed in a drone strike to cover up Biden's i
1.22E+18,Shirley4America,,0,,RT @Cernovich: They are more upset about a Tucker Carlson movie (that they haven't even seen) than those kids the Pentagon killed in a dron
2647810952,dgoldtech,EliLake,1,,"@EliLake Biden lost 2 countries in a month , Afghanistan and Sudan which shows a disastrous foreign policy"
8.21E+17,Stephaniec7257,,0,"Keller, TX",RT @brobert545: A number that will never change. Two months ago the Biden brain trust said there are 100-200 Americans trapped in Afghanist
1.24E+18,nosynnet0934,AdamKinzinger,0,,@AdamKinzinger @FoxNews You're more upset about a movie (that you haven't even seen) than about those kids the Pent https://t.co/fKWAioPBJQ
18533248,FMFHopkins,,0,New Jersey,RT @laralogan: What do the Biden administration and the terrorists of Afghanistan have in common? They both rule by fear. - .@laralogan #
536898957,hectorponce86,,0,LA cali,RT @Cernovich: They are more upset about a Tucker Carlson movie (that they haven't even seen) than those kids the Pentagon killed in a dron
1.03E+18,EmilsonNunesCo2,willchamberlain,0,,"@willchamberlain @MZHemingway Is there such a thing as a ""Society of Medical Specialists in Mental Illnesses"" in th https://t.co/MX62Vq0n9N"
1.29E+18,AjcFisher,,0,,"RT @CHHR01: Called it!!!

We knew because of the plane. Which was later reported was clown director Burns.

https://t.co/hFzFc14vg9

https:"
2781080976,RichOowen2,,0,"Wisconsin, USA","RT @MeeksAZ: Biden should be impeached! 

Videos: Vets in Congress rip Bidens disastrous Afghanistan withdrawal https://t.co/ecS8Z1P7Px v"
1.03E+18,EmilsonNunesCo2,,0,,"Is there such a thing as a ""Society of Medical Specialists in Mental Illnesses"" in the US, so that, given the conti https://t.co/gvJitbZ8mh"
1.43E+18,Awkward_Game74,,0,,"RT @RepFranklin: A few weeks ago, the Biden Administration told us less than 100 Americans were stuck in Afghanistan. Now that number is 45"
1328228563,dbrin62,adam_antill,1,Northshore of MA,@adam_antill @DeezInDetroit I bet all the Americans Joe Biden abandoned in Afghanistan wish he'd spend $450K on eac https://t.co/5EgJIgpAXS
2851315706,katrinia_godwin,,0,,"RT @CawthornforNC: While Joe Biden is flying illegal migrants on secret flights to New York, at least 363 Americans are STILL stranded in"
33514012,MarySchmid2,,0,Maryland,"RT @RepFranklin: A few weeks ago, the Biden Administration told us less than 100 Americans were stuck in Afghanistan. Now that number is 45"
240965750,Patrick_Huested,,0,"Albuquerque, NM",RT @Cernovich: They are more upset about a Tucker Carlson movie (that they haven't even seen) than those kids the Pentagon killed in a dron
25012597,PressD,,0,United States,RT @Cernovich: They are more upset about a Tucker Carlson movie (that they haven't even seen) than those kids the Pentagon killed in a dron
210169599,Laura_K8T,richsignorelli,1,"Atlanta, GA","@richsignorelli @CNN CNN""s Biden bashing with the Afghanistan  withdrawal was kind of the last straw for me. Haven' https://t.co/coayCxqsrx"
14910721,christinegallag,,0,,RT @jalen_drummond: joe biden is giving more money to undocumented immigrants than the families of these 13 service members who were killed
36857930,Wanderer711,,0,,"RT @PrincessTerm: You can't convince me that China's bitch-boy, Biden, didn't pull us out of Afghanistan to let them move in and take contr"
1.10E+18,patriot_val,,0,,"RT @bennyjohnson: Today is Thursday, October 28th 2021 and there are still Americans trapped in Afghanistan because Joe Biden abandoned the"
171805362,jhusband42,,0,"Chico, CA",Bidens State Department Announces New X Gender Passports While Americans Stranded In Afghanistan https://t.co/PplrR5HphM via @TPInsidr.
141938077,TroubledDays,,0,"Alaska, USA",RT @Cernovich: They are more upset about a Tucker Carlson movie (that they haven't even seen) than those kids the Pentagon killed in a dron
26675268,jaldenreiser,,0,"Snohomish County, WA","RT @STEPHMHAMILL: Dr. @RealBenCarson, TN Congressional candidate @robbystarbuck, @JezzamineWolk, @camrynbaylee, @chrismarko, @theMRCs @dan"
8.11E+17,BigPhur,,0,,RT @ForeignPolicy: Ahmed Rabbani has been cleared for release from Guantnamo Prison after having never been charged with a crime. In Augus
8.84E+17,USA_Is_Freedom,,0,United States,"RT @mikepompeo: ""@StateDept announces that since Thursday, it has been contacted by another 76 American citizens in Afghanistan, of whom 20"
2730058306,loveanimals104,,0,,RT @Cernovich: They are more upset about a Tucker Carlson movie (that they haven't even seen) than those kids the Pentagon killed in a dron
3233164824,truth_in_wisdom,,0,"Los Angeles, CA","RT @bennyjohnson: Today is Thursday, October 28th 2021 and there are still Americans trapped in Afghanistan because Joe Biden abandoned the"
1.25E+18,JKluegel,,0,,"RT @RepFranklin: A few weeks ago, the Biden Administration told us less than 100 Americans were stuck in Afghanistan. Now that number is 45"
706036914,lbastura,,0,"Medicine Hat , Alberta ",RT @Cernovich: They are more upset about a Tucker Carlson movie (that they haven't even seen) than those kids the Pentagon killed in a dron
1.28E+18,JennySo12756207,,0,,RT @Cernovich: They are more upset about a Tucker Carlson movie (that they haven't even seen) than those kids the Pentagon killed in a dron
180250643,BeLLaTeE501,,0,,RT @Cernovich: @Liz_Cheney @FoxNews @TuckerCarlson @rupertmurdoch @jayawallace @Suzannescott @SpeakerRyan You're more upset about a movie (
313537923,kirksports,,0,Las Vegas,RT @Cernovich: They are more upset about a Tucker Carlson movie (that they haven't even seen) than those kids the Pentagon killed in a dron
36676227,French_Chris,RBReich,0,"Haute Savoie, France","@RBReich Because in USA, first response is always military in spite of what Biden said after withdrawing from Afgha https://t.co/BOhXmDgiw3"
1120256959,drdazzledogz,,0,,RT @Cernovich: They are more upset about a Tucker Carlson movie (that they haven't even seen) than those kids the Pentagon killed in a dron
20483216,MannyOrtiz51,,0,"Puerto Rico, USA",Intelligence agencies gave differing assessments to Biden and others over the strength of Afghanistans government https://t.co/3nqdvv6DRz
1126508846,bpbogel,,0,,"RT @DavidJHarrisJr: More damage from Biden's failed administration
https://t.co/hFUyndakvL"
53231656,christiancnserv,,0,USA,RT @Cernovich: They are more upset about a Tucker Carlson movie (that they haven't even seen) than those kids the Pentagon killed in a dron
2805535055,henrywilson879,,0,"North West, England","After Afghanistan Afghanistan  no chance Biden hopes New Deal can save presidency

https://t.co/Jy7SpebVTL"
3544757654,Keithhinton8,,0,"Washington, USA",RT @RonnyJacksonTX: I encourage EVERY American to hang a yellow ribbon on their home or in their yard to stand in solidarity with the trapp
9.94E+17,CMack3030,,0,Philadelphia Pennsylvania,RT @Cernovich: They are more upset about a Tucker Carlson movie (that they haven't even seen) than those kids the Pentagon killed in a dron
1927455722,JosieMoyer,,0,dtx,RT @Cernovich: They are more upset about a Tucker Carlson movie (that they haven't even seen) than those kids the Pentagon killed in a dron
748563409,LangDixon1991,,0,"Tennessee, USA",RT @Cernovich: They are more upset about a Tucker Carlson movie (that they haven't even seen) than those kids the Pentagon killed in a dron
1.45E+18,Bob58072227,,0,,RT @Cernovich: They are more upset about a Tucker Carlson movie (that they haven't even seen) than those kids the Pentagon killed in a dron
533588637,gustadoloz,,0,,RT @Cernovich: @Liz_Cheney @FoxNews @TuckerCarlson @rupertmurdoch @jayawallace @Suzannescott @SpeakerRyan You're more upset about a movie (
8.70E+17,Rose_Ranger45,,0,,"RT @Jereme45: The same U.S. officials who served under Obama and who agreed to trade five Taliban captives for Army deserter Bowe Bergdahl,"
561313849,H1bH4VisaEnder,,0,,RT @Cernovich: They are more upset about a Tucker Carlson movie (that they haven't even seen) than those kids the Pentagon killed in a dron
9.11E+17,BillieFancis,,0,"Beaumont, TX","RT @RepFranklin: A few weeks ago, the Biden Administration told us less than 100 Americans were stuck in Afghanistan. Now that number is 45"
1.00E+18,Conrad62181449,,0,,RT @RepLeeZeldin: President Biden's Afghanistan withdrawal was such a disaster the Pentagon is reportedly predicting terror groups could be
223719518,Redeemed1952,,0,  EASTERN NC☕️,RT @brobert545: A number that will never change. Two months ago the Biden brain trust said there are 100-200 Americans trapped in Afghanist
1.25E+18,top_cat_fitness,,0,,"RT @RepFranklin: A few weeks ago, the Biden Administration told us less than 100 Americans were stuck in Afghanistan. Now that number is 45"
1338812114,Oarfishjuly,,0,,"RT @mikepompeo: ""@StateDept announces that since Thursday, it has been contacted by another 76 American citizens in Afghanistan, of whom 20"
8.47E+17,Randall06571507,,0,"Louisiana, USA","RT @CHHR01: Called it!!!

We knew because of the plane. Which was later reported was clown director Burns.

https://t.co/hFzFc14vg9

https:"
2321411161,BarrettZlh,,0,,"RT @RepFranklin: A few weeks ago, the Biden Administration told us less than 100 Americans were stuck in Afghanistan. Now that number is 45"
1149457938,sheilak55,,0,,"RT @RepFranklin: A few weeks ago, the Biden Administration told us less than 100 Americans were stuck in Afghanistan. Now that number is 45"
473523500,EMOTIONorREASON,EMOTIONorREASON,0,"Arizona, USA","every week. They will overrun us.
We still have Americans stuck in Afghanistan, but Biden wants to bring Illegals h https://t.co/NNv3W1QJQp"
8.23E+17,sallymaetexas,,0,,RT @Cernovich: They are more upset about a Tucker Carlson movie (that they haven't even seen) than those kids the Pentagon killed in a dron
1078645262,ka2wye,,0,"Orchard Park, NY",RT @brobert545: A number that will never change. Two months ago the Biden brain trust said there are 100-200 Americans trapped in Afghanist
1.35E+18,PrincessTerm,,2,,"You can't convince me that China's bitch-boy, Biden, didn't pull us out of Afghanistan to let them move in and take control."
1.27E+18,vamp1113,MercurySchroepp,0,United States,"@MercurySchroepp Record inflation, record illegals, record Covid numbers, Afghanistan disaster, record shootings, Biden is doing terrible"
80392182,heiressarts,,0,"Covfefe (pre-Flood: ""In the End, WE WIN!"")","RT @CHHR01: Called it!!!

We knew because of the plane. Which was later reported was clown director Burns.

https://t.co/hFzFc14vg9

https:"
17456691,brobert545,,9,"wheaton, il",A number that will never change. Two months ago the Biden brain trust said there are 100-200 Americans trapped in A https://t.co/tY3uYEjVQJ
1.00E+18,Conrad62181449,,0,,RT @RepLeeZeldin: President Biden's Afghanistan withdrawal was such a disaster the Pentagon is reportedly predicting terror groups could be
223719518,Redeemed1952,,0,  EASTERN NC☕️,RT @brobert545: A number that will never change. Two months ago the Biden brain trust said there are 100-200 Americans trapped in Afghanist
1.25E+18,top_cat_fitness,,0,,"RT @RepFranklin: A few weeks ago, the Biden Administration told us less than 100 Americans were stuck in Afghanistan. Now that number is 45"
1338812114,Oarfishjuly,,0,,"RT @mikepompeo: ""@StateDept announces that since Thursday, it has been contacted by another 76 American citizens in Afghanistan, of whom 20"
8.47E+17,Randall06571507,,0,"Louisiana, USA","RT @CHHR01: Called it!!!

We knew because of the plane. Which was later reported was clown director Burns.

https://t.co/hFzFc14vg9

https:"
2321411161,BarrettZlh,,0,,"RT @RepFranklin: A few weeks ago, the Biden Administration told us less than 100 Americans were stuck in Afghanistan. Now that number is 45"
1149457938,sheilak55,,0,,"RT @RepFranklin: A few weeks ago, the Biden Administration told us less than 100 Americans were stuck in Afghanistan. Now that number is 45"
473523500,EMOTIONorREASON,EMOTIONorREASON,0,"Arizona, USA","every week. They will overrun us.
We still have Americans stuck in Afghanistan, but Biden wants to bring Illegals h https://t.co/NNv3W1QJQp"
8.23E+17,sallymaetexas,,0,,RT @Cernovich: They are more upset about a Tucker Carlson movie (that they haven't even seen) than those kids the Pentagon killed in a dron
1078645262,ka2wye,,0,"Orchard Park, NY",RT @brobert545: A number that will never change. Two months ago the Biden brain trust said there are 100-200 Americans trapped in Afghanist
1.35E+18,PrincessTerm,,2,,"You can't convince me that China's bitch-boy, Biden, didn't pull us out of Afghanistan to let them move in and take control."
1.27E+18,vamp1113,MercurySchroepp,0,United States,"@MercurySchroepp Record inflation, record illegals, record Covid numbers, Afghanistan disaster, record shootings, Biden is doing terrible"
80392182,heiressarts,,0,"Covfefe (pre-Flood: ""In the End, WE WIN!"")","RT @CHHR01: Called it!!!

We knew because of the plane. Which was later reported was clown director Burns.

https://t.co/hFzFc14vg9

https:"
17456691,brobert545,,9,"wheaton, il",A number that will never change. Two months ago the Biden brain trust said there are 100-200 Americans trapped in A https://t.co/tY3uYEjVQJ
2411919048,buckeyesavage,,0,"Buckeye,AZ","RT @Jereme45: The same U.S. officials who served under Obama and who agreed to trade five Taliban captives for Army deserter Bowe Bergdahl,"
2795346754,panderkin41,,0,Rural Kentucky,"RT @USArmyVet9: President Biden said that no one warned him about the risks of his disastrous Afghanistan withdrawal. 

That was a lie. htt"
25459824,albose,,0,"BC, Canada",RT @Cernovich: They are more upset about a Tucker Carlson movie (that they haven't even seen) than those kids the Pentagon killed in a dron
8.37E+17,spumoni011112,,0,"Wisconsin, USA",RT @newsmax: U.S. intelligence agencies failed to predict what would occur amid President Joe Biden's removal of U.S. troops from Afghanist
135219860,USC99,,0,,RT @Cernovich: They are more upset about a Tucker Carlson movie (that they haven't even seen) than those kids the Pentagon killed in a dron
728588534,c5wired97,,0,"South Venice, FL","RT @DineshDSouza: US State Department privately admits 'nearly 400' Americans still stuck in Afghanistan, contradicting White House claims"
8.22E+17,antony_mweu,,0,,RT @Cernovich: They are more upset about a Tucker Carlson movie (that they haven't even seen) than those kids the Pentagon killed in a dron
3018963571,ryan102857,,0,"Fayette County, TX","RT @RepFranklin: A few weeks ago, the Biden Administration told us less than 100 Americans were stuck in Afghanistan. Now that number is 45"
1.13E+18,UuTDO5IvBzk5JpQ,,0,,"RT @mikepompeo: ""@StateDept announces that since Thursday, it has been contacted by another 76 American citizens in Afghanistan, of whom 20"
169725807,MiLick74,,0,Balneário Camboriú - SC,RT @Cernovich: They are more upset about a Tucker Carlson movie (that they haven't even seen) than those kids the Pentagon killed in a dron
1.44E+18,NomadNewzjunkie,,0,,Intelligence agencies gave differing assessments to Biden and others over the strength of #Afghanistans government https://t.co/03QktLkxXl
107814341,okkpw,,0,,RT @HawleyMO: NEWS: This email was shared w/ me by an American official present jn Afghanistan during the evacuation who was shocked by Adm
277215716,cha_fife,,0,,RT @HawleyMO: NEWS: This email was shared w/ me by an American official present jn Afghanistan during the evacuation who was shocked by Adm
22270993,SoCalEdgyGal,,0,Cali Baby♥️🤍💙,"RT @RepFranklin: A few weeks ago, the Biden Administration told us less than 100 Americans were stuck in Afghanistan. Now that number is 45"
1.35E+18,GlassyJenn,,0,"Texas, USA",RT @Cernovich: They are more upset about a Tucker Carlson movie (that they haven't even seen) than those kids the Pentagon killed in a dron
16815869,Nichelle_D,,0,"O Fallon, Missouri","RT @Jereme45: The same U.S. officials who served under Obama and who agreed to trade five Taliban captives for Army deserter Bowe Bergdahl,"
1.33E+18,radiant_ravioli,,0,,RT @Cernovich: They are more upset about a Tucker Carlson movie (that they haven't even seen) than those kids the Pentagon killed in a dron
216859461,James3866,,0,,"RT @Jereme45: The same U.S. officials who served under Obama and who agreed to trade five Taliban captives for Army deserter Bowe Bergdahl,"
1.44E+18,PattySt36426491,,0,"Aiken, SC","RT @RepFranklin: A few weeks ago, the Biden Administration told us less than 100 Americans were stuck in Afghanistan. Now that number is 45"
1.35E+18,rocke_rocket,,0,,RT @RepLeeZeldin: President Biden's Afghanistan withdrawal was such a disaster the Pentagon is reportedly predicting terror groups could be
8.20E+17,jblcu,,0,,RT @Cernovich: They are more upset about a Tucker Carlson movie (that they haven't even seen) than those kids the Pentagon killed in a dron
1.13E+18,WDRALR,,0,,"RT @RepFranklin: A few weeks ago, the Biden Administration told us less than 100 Americans were stuck in Afghanistan. Now that number is 45"
547826314,45Won2021,,0,USA ,RT @HawleyMO: NEWS: This email was shared w/ me by an American official present jn Afghanistan during the evacuation who was shocked by Adm
7.54E+17,SouthbayMonica,,0,"Los Angeles, CA",RT @Cernovich: They are more upset about a Tucker Carlson movie (that they haven't even seen) than those kids the Pentagon killed in a dron
1.34E+18,ImpVon,ImpVon,0,,"That's really the area that Trumps gonna have most pull,  And of course naval base.
 I wonder how the military is p https://t.co/jECxaOc5zf"
1.36E+18,Alan64015721,,0,,"RT @Jereme45: The same U.S. officials who served under Obama and who agreed to trade five Taliban captives for Army deserter Bowe Bergdahl,"
1.33E+18,Me21501655,,0,Texas,RT @HawleyMO: NEWS: This email was shared w/ me by an American official present jn Afghanistan during the evacuation who was shocked by Adm
32734147,USAFAMPRIDE,,0,,RT @Cernovich: They are more upset about a Tucker Carlson movie (that they haven't even seen) than those kids the Pentagon killed in a dron
1.37E+18,tweet4852,,0,,"RT @ForeignPolicy: ""A U.S.-India alliance would give China pause before further expanding into Central and Southern Asia. And wed be build"
12949482,Shoehead,,0,"Austin, TX","RT @CoryMillsFL: 363 American citizens remain in Afghanistan.

176 are currently trying to leave.

The Biden Administration is nowhere to b"
2857515708,facetioussoup,,0,"Lake Of The Ozarks, MO",Pentagon Official Warns ISIS Attack On U.S. Imminent Thanks To Biden AfghanistanPolicy https://t.co/iYcRTc1NNz
1.07E+18,JBlakeC1,,0,"Mississippi, USA",RT @Cernovich: They are more upset about a Tucker Carlson movie (that they haven't even seen) than those kids the Pentagon killed in a dron
1.19E+18,HeleneFernand16,,0,,"RT @RepFranklin: A few weeks ago, the Biden Administration told us less than 100 Americans were stuck in Afghanistan. Now that number is 45"
1.16E+18,RoseannWashbur1,,0,,RT @Cernovich: They are more upset about a Tucker Carlson movie (that they haven't even seen) than those kids the Pentagon killed in a dron
23349626,katie3626,,0,"Houston, Tx",RT @Cernovich: They are more upset about a Tucker Carlson movie (that they haven't even seen) than those kids the Pentagon killed in a dron
1.34E+18,MrFanta82635484,,0,,RT @Cernovich: @Liz_Cheney @FoxNews @TuckerCarlson @rupertmurdoch @jayawallace @Suzannescott @SpeakerRyan You're more upset about a movie (
865648428,Dwhthediver,,0,In the US or underwater,RT @Cernovich: They are more upset about a Tucker Carlson movie (that they haven't even seen) than those kids the Pentagon killed in a dron
1.33E+18,JohnDoesMyName,,0,,RT @Cernovich: They are more upset about a Tucker Carlson movie (that they haven't even seen) than those kids the Pentagon killed in a dron
9.52E+17,lepke2112,spzkaz,1,"New York, New York ",@spzkaz @8BrianVogel4 @kate29644259 @357rees @_gawdy_ @ronquille_paul @CalvinE43701301 @ShawnSm58925824 @AFreeQueen https://t.co/YHixIdLBS8
1.43E+18,CJ17Stormrider,,0,,"RT @newsmax: ""We will...look at the foreign policy of the Biden Administration not only as a failure, but it will be known for this, that w"
193985745,vBurn301,,0,United States,RT @Cernovich: They are more upset about a Tucker Carlson movie (that they haven't even seen) than those kids the Pentagon killed in a dron
1.31E+18,Michael84299309,,0,"Brisbane, Queensland",RT @Cernovich: They are more upset about a Tucker Carlson movie (that they haven't even seen) than those kids the Pentagon killed in a dron
2279874974,JulieMilnerEsq,,0,,RT @RepLeeZeldin: President Biden's Afghanistan withdrawal was such a disaster the Pentagon is reportedly predicting terror groups could be
18716282,MigityMiguel,,0,"Tokyo-to, Japan",RT @Cernovich: They are more upset about a Tucker Carlson movie (that they haven't even seen) than those kids the Pentagon killed in a dron
1.17E+18,Mckeeluck,,0,,RT @HawleyMO: NEWS: This email was shared w/ me by an American official present jn Afghanistan during the evacuation who was shocked by Adm
273765651,wcm45701,,0,,"RT @RepFranklin: A few weeks ago, the Biden Administration told us less than 100 Americans were stuck in Afghanistan. Now that number is 45"
27076961,timmins316,,0,"Kingston, Ontario",Why Biden Should Continue Withdrawing After Afghanistan https://t.co/yD0UHRAcxW
1.31E+18,tj_nash80,,0,,RT @Cernovich: They are more upset about a Tucker Carlson movie (that they haven't even seen) than those kids the Pentagon killed in a dron
9.94E+17,Clipman0,Clipman0,0,,@MercurySchroepp 4. Delayed the withdrawal from Afghanistan even sending more troops to die so he could steal credi https://t.co/X1OmdyaW8W
1.38E+18,JosephG62921383,Abhinary,0,,@Abhinary For a phone call? Lol a phone call Biden made but was actually asking a president to lie yet what did th https://t.co/xHsSRFxry4
3035178282,Polulis,,0,"Sunset, SC","RT @RepFranklin: A few weeks ago, the Biden Administration told us less than 100 Americans were stuck in Afghanistan. Now that number is 45"
1.39E+18,RallySanta,,0,"Santa Barbara, CA","RT @RepFranklin: A few weeks ago, the Biden Administration told us less than 100 Americans were stuck in Afghanistan. Now that number is 45"
872614285,acoldcupofJoe,,0,,RT @Cernovich: They are more upset about a Tucker Carlson movie (that they haven't even seen) than those kids the Pentagon killed in a dron
1.07E+18,QuickestC,,0,,"RT @RepFranklin: A few weeks ago, the Biden Administration told us less than 100 Americans were stuck in Afghanistan. Now that number is 45"
932555329,sharonlwhite25,,0,,"RT @CoryMillsFL: 363 American citizens remain in Afghanistan.

176 are currently trying to leave.

The Biden Administration is nowhere to b"
748563409,LangDixon1991,,0,"Tennessee, USA","RT @bennyjohnson: Today is Thursday, October 28th 2021 and there are still Americans trapped in Afghanistan because Joe Biden abandoned the"
1.25E+18,Mike56500724,,0,,RT @Cernovich: They are more upset about a Tucker Carlson movie (that they haven't even seen) than those kids the Pentagon killed in a dron
3308574030,ladybuttons1,,0,United States,RT @Cernovich: They are more upset about a Tucker Carlson movie (that they haven't even seen) than those kids the Pentagon killed in a dron
1.31E+18,deuce_clubs,,0,,RT @Cernovich: They are more upset about a Tucker Carlson movie (that they haven't even seen) than those kids the Pentagon killed in a dron
1.43E+18,rich_helmer,,0,,RT @Cernovich: @Liz_Cheney @FoxNews @TuckerCarlson @rupertmurdoch @jayawallace @Suzannescott @SpeakerRyan You're more upset about a movie (
1.27E+18,MrRetweetingMan,,0,"Sturgeon County, Alberta",RT @Cernovich: They are more upset about a Tucker Carlson movie (that they haven't even seen) than those kids the Pentagon killed in a dron
1.02E+18,Zelda22410249,,0,"Massachusetts, USA","RT @DineshDSouza: President Biden allegedly gave orders in Afghanistan to fill evacuation planes without vetting passengers 
https://t.co/H"
3185804827,Traps_not_gay44,,0,,RT @goldencaskcap: This is much more oh fuck maybe they had a point all along and ETIM actually is a terrorist organization than Biden w
1.31E+18,dave_warhammer,,0,"York, PA",RT @Cernovich: They are more upset about a Tucker Carlson movie (that they haven't even seen) than those kids the Pentagon killed in a dron
1.29E+18,MindHunter800,,0,,"RT @ForeignPolicy: ""A U.S.-India alliance would give China pause before further expanding into Central and Southern Asia. And wed be build"
1.44E+18,realBobStephens,,0,,RT @Cernovich: @Liz_Cheney @FoxNews @TuckerCarlson @rupertmurdoch @jayawallace @Suzannescott @SpeakerRyan You're more upset about a movie (
1.21E+18,KITKATZEROZERO,,0,,"RT @Jereme45: The same U.S. officials who served under Obama and who agreed to trade five Taliban captives for Army deserter Bowe Bergdahl,"
489834446,AngryPatriot556,,0,,RT @Cernovich: They are more upset about a Tucker Carlson movie (that they haven't even seen) than those kids the Pentagon killed in a dron
1.37E+18,SwanieJohn,,0,,RT @Cernovich: They are more upset about a Tucker Carlson movie (that they haven't even seen) than those kids the Pentagon killed in a dron
34504530,lovegreece,,0,,RT @Cernovich: They are more upset about a Tucker Carlson movie (that they haven't even seen) than those kids the Pentagon killed in a dron
1.16E+18,viewfromnz,possum_oh,0,,@possum_oh @comgeek25 @atrupar We are globalists so we know what dimes are. We also know that Biden as Commander in https://t.co/hnDkjckr3J
531622103,sgbrock,,0,"Norcross, GA",RT @Cernovich: @Liz_Cheney @FoxNews @TuckerCarlson @rupertmurdoch @jayawallace @Suzannescott @SpeakerRyan You're more upset about a movie (
1.38E+18,CRYPTOMAYHEM2,,0,,RT @Cernovich: They are more upset about a Tucker Carlson movie (that they haven't even seen) than those kids the Pentagon killed in a dron
1.33E+18,LoveOoooops,,0,United States,"RT @RepFranklin: A few weeks ago, the Biden Administration told us less than 100 Americans were stuck in Afghanistan. Now that number is 45"
147657772,lizzyandjuanito,,0,United States,RT @Cernovich: They are more upset about a Tucker Carlson movie (that they haven't even seen) than those kids the Pentagon killed in a dron
1195735856,Kryptolese,,0,United States,RT @Cernovich: They are more upset about a Tucker Carlson movie (that they haven't even seen) than those kids the Pentagon killed in a dron
1.37E+18,paloaltogreen2,,0,,RT @Cernovich: They are more upset about a Tucker Carlson movie (that they haven't even seen) than those kids the Pentagon killed in a dron
1.34E+18,vcanews_uk,vcanews_uk,0,United Kingdom,"nuclear deal), the abandonment of our ally Israel, and the disastrous withdrawal from Afghanistan.
Pence said that https://t.co/acyPEHCTbW"
